Index,price_per_ping,price_per_ping_sd,price_per_ping_log
20059,303126,0.35798977642288143,12.621907138590263
20060,142450,-0.14700112598123677,11.866753359908435
20061,181376,-0.024660042888660992,12.108333017003709
20062,137322,-0.16311799065006297,11.830091094114232
20063,178116,-0.034905943594662044,12.090195916715764
20064,217295,0.08823029682264326,12.289015758343849
20065,49649,-0.43866671844062444,10.812753669473318
20066,155961,-0.10453721050921828,11.957367666815284
20067,164597,-0.07739500238129647,12.011261416483
20068,45024,-0.4532026972029725,10.714973170044157
20069,269377,0.2519195608011546,12.503870876669087
20070,131210,-0.18232748301665144,11.784561993441041
20071,250846,0.19367821540762525,12.432598470502636
20072,167078,-0.0695974319360239,12.02622203343639
20073,56565,-0.4169303229551326,10.943163376980928
20074,272743,0.262498610425817,12.516288905286535
20075,205956,0.05259279126885615,12.235422688118861
20076,447560,0.81193346432796,13.011568120256458
20077,42460,-0.46126112953738563,10.656341286557868
20078,121581,-0.21259060507127847,11.708344211241437
20079,151287,-0.11922719207358912,11.92694058400711
20080,907417,2.2572246179965263,13.71835848291188
20081,151057,-0.11995006236879778,11.925419148007517
20082,208333,0.06006349862412134,12.246897840045309
20083,196541,0.02300225288020587,12.18863142791023
20084,34194,-0.4872404593643196,10.439834713532196
20085,28600,-0.504821922109525,10.261196961231647
20086,44559,-0.45466415236502483,10.704591874601165
20087,208390,0.06024264474076001,12.247171401748377
20088,280573,0.28710762960618147,12.544592783768687
20089,216075,0.08439594134371034,12.283385476632807
20090,145909,-0.13612978532416387,11.890745272258068
20091,213095,0.07503005664926767,12.269498047380273
20092,396825,0.6524777059479099,12.891253176439786
20093,138513,-0.15937477968661287,11.838726682533476
20094,161814,-0.0861417329533213,11.99420898635523
20095,145299,-0.13804696306363032,11.886555849558373
20096,141935,-0.14861972685963876,11.863131530760368
20097,131784,-0.18052345019295676,11.788927085772617
20098,180271,-0.02813296321998957,12.102222100403948
20099,181490,-0.024301750655383654,12.108961344680718
20100,136781,-0.1648183073009668,11.82614369656595
20101,230978,0.13123479355890472,12.35008207628054
20102,416667,0.7148394120241285,12.940045020605254
20103,131416,-0.18168004266529064,11.786130752615595
20104,540874,1.1052113718370957,13.200943477527186
20105,357358,0.5284363062044303,12.78649615772345
20106,166903,-0.07014744194324787,12.02517407580971
20107,117047,-0.22684057862987012,11.670339386057998
20108,119767,-0.21829185166044593,11.693311817129672
20109,175862,-0.04199007248770694,12.077460561811714
20110,1413043,3.8463638174972896,14.161256800601517
20111,82279,-0.33611342395080407,11.317883343766894
20112,129334,-0.18822359029409252,11.770161216452207
20113,0,-0.5947092718615589,0.0
20114,66771,-0.38485373933382994,11.109039109975278
20115,487488,0.937423747576184,13.097023005062901
20116,182747,-0.020351107346351958,12.11586343363969
20117,102307,-0.2731671358097644,11.535743150250674
20118,157303,-0.10031941948239208,11.965935517839393
20119,240943,0.16255393482740182,12.3923198203266
20120,284339,0.2989438449616416,12.557925984189689
20121,136167,-0.16674805669774123,11.821644696487809
20122,88638,-0.316127631745448,11.392327220329026
20123,260700,0.224648493185826,12.471129435740856
20124,121984,-0.2113240105974998,11.71165336533665
20125,141826,-0.14896230452128112,11.862363283981464
20126,213563,0.07650094055430094,12.271691832537986
20127,94402,-0.29801187356465353,11.455328131289646
20128,3307,-0.5843156541821891,8.104099056143582
20129,46296,-0.4492049101790359,10.742832443158637
20130,7946,-0.569735674619263,8.98054977794018
20131,136433,-0.16591204148676078,11.823596260191847
20132,177674,-0.03629511172719348,12.087711317695096
20133,338135,0.46802006409662095,12.731203460401222
20134,149886,-0.12363041504570797,11.917636955846914
20135,132848,-0.17717938934903496,11.796968423873215
20136,217755,0.08967603741306059,12.291130448870147
20137,273454,0.26473322251230985,12.518892353486159
20138,157432,-0.09991398353420983,11.96675524991553
20139,159538,-0.09329500596156007,11.980043685424917
20140,176471,-0.04007603766256748,12.080917502544168
20141,144871,-0.13939213039558382,11.883605872921178
20142,267387,0.2456651612904361,12.496456066053616
20143,519717,1.0387167334208796,13.1610416357633
20144,99704,-0.28134814180293033,11.509971105143793
20145,37847,-0.4757593933278098,10.541333417310984
20146,159672,-0.09287385544174286,11.980883252909042
20147,208882,0.061788958589641146,12.249529565583163
20148,101088,-0.2769983483743704,11.523756595923887
20149,68614,-0.37906134822917964,11.136266448703733
20150,257590,0.21487402962887406,12.459128334713794
20151,169758,-0.06117442153967947,12.04213506316128
20152,285824,0.303611072737228,12.56313501441017
20153,163713,-0.08017333864635934,12.005876281999287
20154,84690,-0.32853585750842107,11.346764617615445
20155,7563,-0.5709394108065018,8.931155429778348
20156,116392,-0.2288991875140513,11.6647276750141
20157,174492,-0.046295865115688985,12.069639905206826
20158,318206,0.40538492447395374,12.670457393386783
20159,162338,-0.08449484584597634,11.997442020384897
20160,172981,-0.0510448086637772,12.060942821823955
20161,74176,-0.36158045874243794,11.214209408058075
20162,189326,0.000326126010942805,12.151230957771466
20163,196172,0.021842517493545016,12.186752201964731
20164,250028,0.19110731148814403,12.429332190116904
20165,110144,-0.248536116229111,11.60955295855382
20166,54776,-0.4225529966861252,10.911025676804842
20167,408947,0.6905761134197334,12.921343287577741
20168,58597,-0.4105439210426804,10.97845584528984
20169,197355,0.02556058514237914,12.192764483466435
20170,116502,-0.22855346693808196,11.6656723027293
20171,188233,-0.0031090793484618425,12.145441148690105
20172,211752,0.07080912270811447,12.263175780064472
20173,138131,-0.16057537295952465,11.835965028703063
20174,130695,-0.18394608389505343,11.780629294706344
20175,220292,0.09764961106064483,12.302713757433128
20176,96569,-0.2912011782180571,11.478023412960964
20177,197428,0.02579001788824972,12.193134305019088
20178,1410810,3.839345689805112,14.15967527430825
20179,148186,-0.1289733694015981,11.906230268698316
20180,190576,0.00425476891968554,12.157811591357357
20181,151261,-0.11930890784609097,11.926768711588904
20182,149143,-0.12596560039066465,11.912667561175297
20183,47456,-0.44555912955972266,10.767579316866689
20184,274992,0.26956702474722694,12.524500921779282
20185,61977,-0.3999208706174401,11.0345347623474
20186,195610,0.020076199641774282,12.183883272220415
20187,215672,0.08312934686993169,12.281518650689774
20188,267351,0.24555201637466434,12.49632142117927
20189,134081,-0.17330417598385112,11.80620683207244
20190,146711,-0.1336091680339145,11.89622676037667
20191,63613,-0.3947790627784776,11.060588850890252
20192,131709,-0.18075916876748133,11.788357814993093
20193,227036,0.11884542528189364,12.332868278775914
20194,85372,-0.32639238993741104,11.354785170537204
20195,54648,-0.4229552897199805,10.908686195175605
20196,247462,0.1830425933250769,12.419016354865903
20197,146641,-0.1338291720368041,11.895749521264005
20198,133946,-0.17372846941799533,11.805199478305378
20199,224417,0.11061413265949586,12.321265663317458
20200,175029,-0.0446081201220931,12.07271266678488
20201,48072,-0.44362309433429425,10.78047596792754
20202,10267,-0.5624409704663095,9.236787541991031
20203,154719,-0.10844071010334506,11.94937231068712
20204,201537,0.03870425285786883,12.213733228196785
20205,197645,0.026472030297207457,12.194232830725964
20206,85978,-0.32448778385525257,11.361858359370867
20207,244764,0.1745630104708466,12.408053845542362
20208,145833,-0.13636864681301542,11.890224267529819
20209,39821,-0.4695552804463233,10.59217480237398
20210,70404,-0.37343553158386006,11.162019562351412
20211,122670,-0.2091679713691818,11.717261253945964
20212,281727,0.2907345527395328,12.54869734544608
20213,141576,-0.14974803310302967,11.860599017670145
20214,162521,-0.0839196925241364,11.998568656203643
20215,269661,0.2528121484700209,12.504924601907577
20216,332937,0.45168319542490515,12.715711565441595
20217,223791,0.1086466682907975,12.318472328019086
20218,199519,0.03236185174599456,12.203669760913863
20219,142902,-0.1455805287054354,11.869921357399484
20220,224875,0.1120535874212592,12.3233044181579
20221,186443,-0.008734895993781439,12.135886204880002
20222,178839,-0.03263361653624525,12.094246830347917
20223,181538,-0.024150890767687932,12.109225785637552
20224,288475,0.3119429386180896,12.572367172561757
20225,344606,0.48835786270660037,12.7501599162765
